CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism,Title,Text_Clean,Uppercase_Ratio,Has_Uppercase_Word,Text_Length,Word_Count,Exclamation_Count,Question_Count,Repeated_Chars
UgjR2vUGwXV6ongCoAEC,9pr1oE34bIM,whites are weak,True,False,False,False,False,True,True,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,whites are weak,0.0,False,15,3,0,0,False
Ugjr-OyR73uZKngCoAEC,9pr1oE34bIM,"Stephan, Thank you for the video. It takes all the available information into account and provides a reasonable and rational breakdown.

Now, for your next video. Could you please call it
""The Truth About Police Brutality And The Militarization Of Police In The United States"".

Thank you,
Steve",False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,stephan thank you for the video. it takes all the available information into account and provides a reasonable and rational breakdown. now for your next video. could you please call it the truth about police brutality and the militarization of police in the united states. thank you steve,0.0,False,288,48,0,0,False
UgjRS-SpJNKl6XgCoAEC,9pr1oE34bIM,"OMG...you did not give the whole story, you only gave one side and only half of it",False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,omg...you did not give the whole story you only gave one side and only half of it,0.0,False,81,17,0,0,True
UgjSbD2eqrAQKngCoAEC,9pr1oE34bIM,The white race is the racist race.,True,False,False,False,False,True,True,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,the white race is the racist race.,0.0,False,34,7,0,0,False
Ugjs-f3G2GK1YXgCoAEC,9pr1oE34bIM,"I don't think somebody deserves to die because they stole some cigars. Fine, if he's a criminal, put him through the legal process. It's in humane to kill him.

Americans treat felons and criminals like they're dogs, as if the moment you commit a minor crime like stealing cigarettes and smoking weed you're no longer a human and don't have the same rights as one. The rap he made is bad in quality and tone, but I don't think it matters; a lot of people produce rap music, and considering that the biggest rappers always talk about 'smoking weed' and 'bitches' and killing people, it's no surprise that brown was probably inspired by them. The only crime we have of Brown is stealing some cigars. That's it.

Tell me, if a white person went into a convenience store and stole some alcohol, and he got shot not even an hour later by police, would you justify the police shooting him?",False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,i dont think somebody deserves to die because they stole some cigars. fine if hes a criminal put him through the legal process. its in humane to kill him. americans treat felons and criminals like theyre dogs as if the moment you commit a minor crime like stealing cigarettes and smoking weed youre no longer a human and dont have the same rights as one. the rap he made is bad in quality and tone but i dont think it matters a lot of people produce rap music and considering that the biggest rappers always talk about smoking weed and bitches and killing people its no surprise that brown was probably inspired by them. the only crime we have of brown is stealing some cigars. thats it. tell me if a white person went into a convenience store and stole some alcohol and he got shot not even an hour later by police would you justify the police shooting him?,0.0,False,858,160,0,1,False
UgjSn4WFsLlygngCoAEC,9pr1oE34bIM,"When you are 6'4"" 290 and you charge at a armed cop you are a dangerous weapon.",False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,when you are 64 290 and you charge at a armed cop you are a dangerous weapon.,0.0,False,77,17,0,0,False
UgjtqUBN4nZlJ3gCoAEC,9pr1oE34bIM,"When did coming towards the officer is the same thing as charging the officer, if that person is 35 feet away! No other eyewitness is saying that",False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,when did coming towards the officer is the same thing as charging the officer if that person is 35 feet away! no other eyewitness is saying that,0.0,False,144,27,1,0,False
UgjTUpHCXLVsMXgCoAEC,9pr1oE34bIM,"Stef if you're for a stateless society, then the discussion of the existence of the cops is useless. You know that the cops are here to protect the state and the corporations and they have to take decisions on the existence of people in only two seconds waw. ",False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,stef if youre for a stateless society then the discussion of the existence of the cops is useless. you know that the cops are here to protect the state and the corporations and they have to take decisions on the existence of people in only two seconds waw.,0.0,False,256,48,0,0,False
UgjusmCgePNI53gCoAEC,9pr1oE34bIM,Once again molyneux spreads complete information that is complete garbage.,True,True,False,True,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,once again molyneux spreads complete information that is complete garbage.,0.0,False,74,10,0,0,False
UgjVdpqu_pKsEHgCoAEC,9pr1oE34bIM,"Your time sequence of the events are all wrong, there was no 911 call made to report a robbery and officer darren Wilson was not dispatched to any crime scene, even the police chief said that publicly.",False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,your time sequence of the events are all wrong there was no 911 call made to report a robbery and officer darren wilson was not dispatched to any crime scene even the police chief said that publicly.,0.0,False,199,37,0,0,False
UgjVUB7Ghp2n1XgCoAEC,9pr1oE34bIM,Thank you,False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,thank you,0.0,False,9,2,0,0,False
UgjvXESe-olTwXgCoAEC,9pr1oE34bIM,White Supremacy at its best !,True,False,False,False,False,True,True,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,white supremacy at its best !,0.0,False,29,6,1,0,False
Ugjw4pEB_XxsF3gCoAEC,9pr1oE34bIM,"It's amazing the ONLY info on the police officer is that he is given an award. He couldn't find nothing else. Plus there were 4 other witness that support the opposing view but he state what a friend of the officer Wilson wife says repeatedly as fact. The was nothing but a hit piece on Michael brown. How long does it take to tell the truth.  It's been 9 days and we still don't have a statement from the officer. But they were quick to release dirt on Micheal brown.  Are you smelling it yet???  Are they waiting too see if any video are out there that caught this incident???  It don't take 9 plus days to show his written report. UNLESS ITS FILLED WITH LIES!!!  Truth don't change and doesn't need preparation, you just simply tell it.",False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,its amazing the only info on the police officer is that he is given an award. he couldnt find nothing else. plus there were 4 other witness that support the opposing view but he state what a friend of the officer wilson wife says repeatedly as fact. the was nothing but a hit piece on michael brown. how long does it take to tell the truth. its been 9 days and we still dont have a statement from the officer. but they were quick to release dirt on micheal brown. are you smelling it yet??? are they waiting too see if any video are out there that caught this incident??? it dont take 9 plus days to show his written report. unless its filled with lies!!! truth dont change and doesnt need preparation you just simply tell it.,0.043478260869565216,True,726,138,3,6,True
Ugjx67U-tfj-TXgCoAEC,9pr1oE34bIM,"Michael Brown would not have been going to college if he had lived. He would have been in the county jail awaiting trial for robbery, assault on a police officer and maybe even attempted murder",True,True,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,michael brown would not have been going to college if he had lived. he would have been in the county jail awaiting trial for robbery assault on a police officer and maybe even attempted murder,0.0,False,192,35,0,0,False
UgjXMssPhZkGtngCoAEC,9pr1oE34bIM,"What about the construction workers working in the area, who saw the incident and stated that Brown had his hands raised and was surrendering?  I find it interesting that your witness accounts were limited solely to those 2 accounts that support the minority viewpoint.  Additionally, where was the innocent until proven guilty mindset when OJ Simpson was charged with Nicole's murder? Explain the shots to Brown's back?  You conveniently omit this information.  All witnesses state that Brown's was surrendering except the 2 you mentioned.  I have not seen a single picture of the injuries sustained by the police officer who Brown allegedly beat.  Do you actually believe that if such pictures existed that they would not be all over the media by now?  I am not saying that the officer's actions were motivated by racism.  I am saying that the officer probably has psychopathic tendencies.  It seems that there are more of these types being hired to police the streets of the USA.  

Great presentation, but highly hypocritical..    ",True,True,False,True,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,what about the construction workers working in the area who saw the incident and stated that brown had his hands raised and was surrendering? i find it interesting that your witness accounts were limited solely to those 2 accounts that support the minority viewpoint. additionally where was the innocent until proven guilty mindset when oj simpson was charged with nicoles murder? explain the shots to browns back? you conveniently omit this information. all witnesses state that browns was surrendering except the 2 you mentioned. i have not seen a single picture of the injuries sustained by the police officer who brown allegedly beat. do you actually believe that if such pictures existed that they would not be all over the media by now? i am not saying that the officers actions were motivated by racism. i am saying that the officer probably has psychopathic tendencies. it seems that there are more of these types being hired to police the streets of the usa. great presentation but highly hypocritical..,0.011904761904761904,True,1012,168,0,4,False
UgjxVU0ok82_bXgCoAEC,9pr1oE34bIM,"You call yourself an anarchist but defend a cop shooting an unarmed civilian. I'm highly disappointed. At the beginning of your video you referred to yourself as a ""square"" because you didn't know what a blunt is. It's much worse than that Stefan, you're incredibly out of touch as evidence by your complete ignorance towards black/hip hop culture and slang. If you were to start smoking blunts and listening to hip hop you would most likely gain a more enlightened understanding of what life is like in lower class America. ",False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,you call yourself an anarchist but defend a cop shooting an unarmed civilian. im highly disappointed. at the beginning of your video you referred to yourself as a square because you didnt know what a blunt is. its much worse than that stefan youre incredibly out of touch as evidence by your complete ignorance towards blackhip hop culture and slang. if you were to start smoking blunts and listening to hip hop you would most likely gain a more enlightened understanding of what life is like in lower class america.,0.0,False,516,90,0,0,False
UgjydCBc6g_p63gCoAEC,9pr1oE34bIM,"""Almost floor shaving quality cigars...""



Cmon on, keep the sensationalism down can you?


Other than that one comment, this video is perfect. Well thought out, well put.",False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,almost floor shaving quality cigars... cmon on keep the sensationalism down can you? other than that one comment this video is perfect. well thought out well put.,0.0,False,162,27,0,1,True
UgjZ02fatvBFd3gCoAEC,9pr1oE34bIM," Thank you, Stefan.  Humorous, tragic  and enlightening.  From California.",False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,thank you stefan. humorous tragic and enlightening. from california.,0.0,False,68,9,0,0,False
Ugw1_MGpTQQb8j6dhN14AaABAg,9pr1oE34bIM,These comments are fucking ridiculous seeing this video over a year after. We all know “hands up don’t shoot” is bullshit. Still a tragedy but let’s not keep exploiting this mans death. No good has come from this in anyway shape or form.,True,True,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,these comments are fucking ridiculous seeing this video over a year after. we all know hands up dont shoot is bullshit. still a tragedy but lets not keep exploiting this mans death. no good has come from this in anyway shape or form.,0.0,False,233,43,0,0,False
UgwD8sHTmb1Qc3ZCTTZ4AaABAg,9pr1oE34bIM,“Black thugs” what’s your plan @seattlemqrksjoin3 tf,True,False,False,False,False,True,True,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,black thugs whats your plan tf,0.0,False,30,6,0,0,False
UgwU3r9jBORORMSF-Gt4AaABAg,9pr1oE34bIM,He said nigga way too many times,False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,he said nigga way too many times,0.0,False,32,7,0,0,False
UgxPdrXfTjuUJOZC8L94AaABAg,9pr1oE34bIM,"Did he really say trevon martin brought watermelon and skittles to make lean? Lol yo white ppl will say aaannnyything to make blk ppl look a certain way other then the truth..even if trevon said he was a no limit nigga so the fuck what,kids say dumb things all the time, i once said i was batman lol and? They sicken me an will make up any kind of excuse..why dont u talk about the second video tbat came out 2 years after the mike brown situation an how the cops said they didnt think it was important but it showed that mike made a trade with the store owner so there was no robbery lol how about u talk about the corruption with the police and media for withholding information?",True,False,False,False,False,True,True,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,did he really say trevon martin brought watermelon and skittles to make lean? lol yo white ppl will say aaannnyything to make blk ppl look a certain way other then the truth..even if trevon said he was a no limit nigga so the fuck whatkids say dumb things all the time i once said i was batman lol and? they sicken me an will make up any kind of excuse..why dont u talk about the second video tbat came out 2 years after the mike brown situation an how the cops said they didnt think it was important but it showed that mike made a trade with the store owner so there was no robbery lol how about u talk about the corruption with the police and media for withholding information?,0.0,False,679,131,0,3,True
Ugz6NJwviJUnV-eT2rp4AaABAg,9pr1oE34bIM,All you people justifying murder are evil.,True,True,False,True,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,all you people justifying murder are evil.,0.0,False,42,7,0,0,False
Uggag40IEfpGlXgCoAEC,bUgKZMSxr3E,"If the injustice was against white kids, would there be ANY excuse?",True,True,False,True,False,False,False,False,False,False,False,False,Joe Rogan Talks Mike Brown Shooting in Ferguson,if the injustice was against white kids would there be any excuse?,0.08333333333333333,True,66,12,0,1,False
UggGaHoBXiLwX3gCoAEC,bUgKZMSxr3E,Man this guy has nothing but a bunch of waffling nonsense coming out of his mouth can you answer the question or what,True,True,False,False,False,False,False,False,False,False,False,False,Joe Rogan Talks Mike Brown Shooting in Ferguson,man this guy has nothing but a bunch of waffling nonsense coming out of his mouth can you answer the question or what,0.0,False,117,23,0,0,False
UggIH-DopMWwGHgCoAEC,bUgKZMSxr3E,MERICA !!!,False,False,False,False,False,False,False,False,False,False,False,False,Joe Rogan Talks Mike Brown Shooting in Ferguson,merica !!!,0.5,True,10,2,3,0,True
UggJ_WXiHE_SO3gCoAEC,bUgKZMSxr3E,ana kasparian is the most beautiful woman in the world,False,False,False,False,False,False,False,False,False,False,False,False,Joe Rogan Talks Mike Brown Shooting in Ferguson,ana kasparian is the most beautiful woman in the world,0.0,False,54,10,0,0,False
UggmJR4_UwYwvngCoAEC,bUgKZMSxr3E,Ana is fuxking hot,True,True,False,False,True,False,False,False,False,False,False,False,Joe Rogan Talks Mike Brown Shooting in Ferguson,ana is fuxking hot,0.0,False,18,4,0,0,False
UggMo8eV2JB2VngCoAEC,bUgKZMSxr3E," Johnathan Gentry
November 24 at 9:59pm ·
There is No winners or losers in this case. My heart & prayers go out to Michael Brown's family & Darren Wilson's family.
If any (current) Leader seeks to make this a racial issue & try to divide this country, you are a worker of satan.",False,False,False,False,False,False,False,False,False,False,False,False,Joe Rogan Talks Mike Brown Shooting in Ferguson,johnathan gentry november 24 at 959pm there is no winners or losers in this case. my heart prayers go out to michael browns family darren wilsons family. if any current leader seeks to make this a racial issue try to divide this country you are a worker of satan.,0.0,False,263,49,0,0,False
UggpRw9EaIbrr3gCoAEC,bUgKZMSxr3E,"I do not really care to much for some cops but somebody tell this dumb ass girl 1,600 unarmed white people every year are killed by blacks & 3 weeks ago a BLACK COP shot a unarmed white man in salt lake city & 50% of all crime is committed by blacks I can understand some crimes are poverty related but in 2009 AD over 10,000 white women were raped by blacks FBI REPORTS what the fuck does rape have to do with being poor??? Answer nothing & anyone who rapes someone should be hanged by the neck until dead.",True,True,False,True,True,False,False,False,False,False,False,False,Joe Rogan Talks Mike Brown Shooting in Ferguson,i do not really care to much for some cops but somebody tell this dumb ass girl 1600 unarmed white people every year are killed by blacks 3 weeks ago a black cop shot a unarmed white man in salt lake city 50 of all crime is committed by blacks i can understand some crimes are poverty related but in 2009 ad over 10000 white women were raped by blacks fbi reports what the fuck does rape have to do with being poor??? answer nothing anyone who rapes someone should be hanged by the neck until dead.,0.05,True,498,97,0,3,True
UggRBB-UTTgC_XgCoAEC,bUgKZMSxr3E,"Hey Rogan tell them "" good cops ""  to put them bad ones in jail",False,False,False,False,False,False,False,False,False,False,False,False,Joe Rogan Talks Mike Brown Shooting in Ferguson,hey rogan tell them good cops to put them bad ones in jail,0.0,False,58,13,0,0,False
UggsPfVvKN6mIXgCoAEC,bUgKZMSxr3E,"I agree with Joe that being a cop is an extremely difficult job that not many are qualified to handle. And yes there are lots of good cops out there. However, as intelligent and as unplugged out of the ""matrix"" as Joe always claim to be, he seems to be completely unaware or is ignoring the reality of this country's corrupt prison industrial complex and their ties to our failed judicial system, as well as the racial agenda behind police brutality...",True,True,False,True,False,False,False,False,False,False,False,False,Joe Rogan Talks Mike Brown Shooting in Ferguson,i agree with joe that being a cop is an extremely difficult job that not many are qualified to handle. and yes there are lots of good cops out there. however as intelligent and as unplugged out of the matrix as joe always claim to be he seems to be completely unaware or is ignoring the reality of this countrys corrupt prison industrial complex and their ties to our failed judicial system as well as the racial agenda behind police brutality...,0.0,False,446,81,0,0,True
Ugh2-272oJjWFXgCoAEC,bUgKZMSxr3E,Tear gas against the Geneva Convention???? HAHAHAHAHAHAHAH.,True,True,False,True,False,False,False,False,False,False,False,False,Joe Rogan Talks Mike Brown Shooting in Ferguson,tear gas against the geneva convention???? hahahahahahahah.,0.14285714285714285,True,59,7,0,4,True
UghAPwRy_Lp8ongCoAEC,bUgKZMSxr3E,"Aiming guns at people for saying something you don't like, is extremely American. Thats all they do. America is a broken system.",False,False,False,False,False,False,False,False,False,False,False,False,Joe Rogan Talks Mike Brown Shooting in Ferguson,aiming guns at people for saying something you dont like is extremely american. thats all they do. america is a broken system.,0.0,False,126,22,0,0,False
Ughd2Wge6XyijngCoAEC,bUgKZMSxr3E,Tear gas banned by the geneva convention? Really? Stupid cunts. Also he assaulted a man earlier in the day then assaulted a police officer. Thats a violent felony. Add to that how big that thug was and now tell me why you are saying he was unarmed and shouldnt have been shot. The fucker tried to take the cops gun once already. Tell me if you would be this outraged if that thug killed the cop. Double standards. Any one who says different is just as stupid asthese two.,True,True,False,False,False,False,False,False,False,False,False,False,Joe Rogan Talks Mike Brown Shooting in Ferguson,tear gas banned by the geneva convention? really? stupid cunts. also he assaulted a man earlier in the day then assaulted a police officer. thats a violent felony. add to that how big that thug was and now tell me why you are saying he was unarmed and shouldnt have been shot. the fucker tried to take the cops gun once already. tell me if you would be this outraged if that thug killed the cop. double standards. any one who says different is just as stupid asthese two.,0.0,False,471,89,0,2,False
Ugho0sQgP1MD-XgCoAEC,bUgKZMSxr3E,Anybody got a cigar?,False,False,False,False,False,False,False,False,False,False,False,False,Joe Rogan Talks Mike Brown Shooting in Ferguson,anybody got a cigar?,0.0,False,20,4,0,1,False
UghorOXWNjR2gngCoAEC,bUgKZMSxr3E,"It is always easier to second guess someone. Cops do get a lot of training, but at the end of the day they are still just humans. So are Navy seals and any other you can think of. Humans make mistakes. Unless you make robot cops, you will continue to have mistakes being made. WE also have media that  plays a big part in this. The issue is that A WHITE co killed a Black man. IF it was a BLACK cop that killed a Black man, this would not even make it in the news probably. WE need to just get a long and stop making everything a race issue. Good citizens are not having these issues with cops. his young man was not a saint and not a ""gentle giant"" as some have said. HE robbed  a store and probably things did happen as the cop explained. Only God and the people involved know exactly what happened.",False,False,False,False,False,False,False,False,False,False,False,False,Joe Rogan Talks Mike Brown Shooting in Ferguson,it is always easier to second guess someone. cops do get a lot of training but at the end of the day they are still just humans. so are navy seals and any other you can think of. humans make mistakes. unless you make robot cops you will continue to have mistakes being made. we also have media that plays a big part in this. the issue is that a white co killed a black man. if it was a black cop that killed a black man this would not even make it in the news probably. we need to just get a long and stop making everything a race issue. good citizens are not having these issues with cops. his young man was not a saint and not a gentle giant as some have said. he robbed a store and probably things did happen as the cop explained. only god and the people involved know exactly what happened.,0.03773584905660377,True,794,159,0,0,False
UghTbeL1iAx6OHgCoAEC,bUgKZMSxr3E,"I thumbs upped this video, but to clarify, it was only for Joe Rogan's commentary, and not any of the ignorance Ana spews.  And I don't mean ""ignorant"" to necessarily be disparaging, I just mean that she doesn't really understand the situation.",False,False,False,False,False,False,False,False,False,False,False,False,Joe Rogan Talks Mike Brown Shooting in Ferguson,i thumbs upped this video but to clarify it was only for joe rogans commentary and not any of the ignorance ana spews. and i dont mean ignorant to necessarily be disparaging i just mean that she doesnt really understand the situation.,0.0,False,234,42,0,0,False
Ugi5cUBWjgz7yHgCoAEC,bUgKZMSxr3E,"You ""need to be able to call in people with guns in CA"" because the citizens are completely disarmed :) That North Hollywood Bank Heist would have been much shorter in cities where people havent been stripped of their 2nd ammendment rights...",True,True,False,True,False,False,False,False,False,False,False,False,Joe Rogan Talks Mike Brown Shooting in Ferguson,you need to be able to call in people with guns in ca because the citizens are completely disarmed that north hollywood bank heist would have been much shorter in cities where people havent been stripped of their 2nd ammendment rights...,0.023809523809523808,True,237,41,0,0,True
Ugi6i7nhkacyRHgCoAEC,bUgKZMSxr3E,Great interviews,False,False,False,False,False,False,False,False,False,False,False,False,Joe Rogan Talks Mike Brown Shooting in Ferguson,great interviews,0.0,False,16,2,0,0,False
UgiF5ETsIyVBzngCoAEC,bUgKZMSxr3E,Anna is a dumb ass n Joe rogan has no clue what he is saying...Anna go do porn or something n leave this job to some one more intelligent.,True,True,False,False,True,True,False,False,True,False,False,False,Joe Rogan Talks Mike Brown Shooting in Ferguson,anna is a dumb ass n joe rogan has no clue what he is saying...anna go do porn or something n leave this job to some one more intelligent.,0.0,False,138,29,0,0,True
UgiFqiEztRWLqHgCoAEC,bUgKZMSxr3E,Lord O'mighty  Ana is so incredibly Hot. Her Body is Perfect,False,False,False,False,False,False,False,False,False,False,False,False,Joe Rogan Talks Mike Brown Shooting in Ferguson,lord omighty ana is so incredibly hot. her body is perfect,0.0,False,58,11,0,0,False
UgiIDbm79QJxW3gCoAEC,bUgKZMSxr3E,Vile cunt,True,True,False,False,False,False,False,False,False,False,False,False,Joe Rogan Talks Mike Brown Shooting in Ferguson,vile cunt,0.0,False,9,2,0,0,False
UgiJNNlr-YtRP3gCoAEC,bUgKZMSxr3E,Joe rogan is an idiot.,True,True,False,False,False,False,False,False,False,False,False,False,Joe Rogan Talks Mike Brown Shooting in Ferguson,joe rogan is an idiot.,0.0,False,22,5,0,0,False
UgimKNsmnn_WBXgCoAEC,bUgKZMSxr3E,Thought he was mezzican!,False,False,False,False,False,False,False,False,False,False,False,False,Joe Rogan Talks Mike Brown Shooting in Ferguson,thought he was mezzican!,0.0,False,24,4,1,0,False
UgiNqRgRgRoGhXgCoAEC,bUgKZMSxr3E,I'm working poor and white and I fear my kids would be profiled like I have been my whole life. I get searched every time I get stopped and I have no record but they love fucking with me. And I hope better for my kids.,False,False,False,False,False,False,False,False,False,False,False,False,Joe Rogan Talks Mike Brown Shooting in Ferguson,im working poor and white and i fear my kids would be profiled like i have been my whole life. i get searched every time i get stopped and i have no record but they love fucking with me. and i hope better for my kids.,0.0,False,217,46,0,0,False
UgiQwbFNDy7UDHgCoAEC,bUgKZMSxr3E,"Since when did we start giving a fuck what Joe Rogan has to say about anything. Didn't he used to make people eat bugs and shit, now he's a social commentator? come the fuck on.",True,True,False,False,True,False,False,False,False,False,False,False,Joe Rogan Talks Mike Brown Shooting in Ferguson,since when did we start giving a fuck what joe rogan has to say about anything. didnt he used to make people eat bugs and shit now hes a social commentator? come the fuck on.,0.0,False,174,35,0,1,False
UgiSptL-dfSRVXgCoAEC,bUgKZMSxr3E,"Here in Finland with a population of over 5 million and a police force of about 7800, police use their weapons about 40 times a year. The use of weapons includes pointing the weapon at someone. 

There are around 10-15 shots fired every year by the police and most of these are warning shots.There's approximately 1-2 shots fired at people per year by the police in all of Finland. 

Many of these shots are shot at extremities and the deaths are quite rare, but there has been a case where a man was coming towards two police officers with a machete and was shot at first once in the leg. When he still was gripping the machete and waved it around from the ground the other officer fired once more, penetrating both legs. The man later died in the the hospital and the second police officer was found guilty of manslaughter and use of excessive force. 

And this is in a country that has 3rd most guns in civilian hands in the world and is at 10th position in deaths caused by firearms. 

But unlike in America, our police enjoys a high amount of public trust, placing at 5th most trustworthy profession, behind firemen and doctors. 

Maybe there could be something gained if american cops took some pointers from other countries police procedures instead of playing cowboys.

EDIT: Finnish police wear a blue overall that is resistant to knife cuts when on duty and put on cut-resistant gloves when on a call. This gives them more ways to deal with threats.

http://kuvat.uusisuomi.fi/sites/default/files/imagecache/artikkelikuva_std/kuvat/vicdan0002.jpg﻿

I is a copy of a text that i wrote on another TYT video, because the issue is the same.",False,False,False,False,False,False,False,False,False,False,False,False,Joe Rogan Talks Mike Brown Shooting in Ferguson,here in finland with a population of over 5 million and a police force of about 7800 police use their weapons about 40 times a year. the use of weapons includes pointing the weapon at someone. there are around 1015 shots fired every year by the police and most of these are warning shots.theres approximately 12 shots fired at people per year by the police in all of finland. many of these shots are shot at extremities and the deaths are quite rare but there has been a case where a man was coming towards two police officers with a machete and was shot at first once in the leg. when he still was gripping the machete and waved it around from the ground the other officer fired once more penetrating both legs. the man later died in the the hospital and the second police officer was found guilty of manslaughter and use of excessive force. and this is in a country that has 3rd most guns in civilian hands in the world and is at 10th position in deaths caused by firearms. but unlike in america our police enjoys a high amount of public trust placing at 5th most trustworthy profession behind firemen and doctors. maybe there could be something gained if american cops took some pointers from other countries police procedures instead of playing cowboys. edit finnish police wear a blue overall that is resistant to knife cuts when on duty and put on cutresistant gloves when on a call. this gives them more ways to deal with threats. i is a copy of a text that i wrote on another tyt video because the issue is the same.,0.0070921985815602835,True,1524,281,0,0,True
UgiVB59aHP5n2XgCoAEC,bUgKZMSxr3E,Look up Mike brown world instrumental,False,False,False,False,False,False,False,False,False,False,False,False,Joe Rogan Talks Mike Brown Shooting in Ferguson,look up mike brown world instrumental,0.0,False,37,6,0,0,False
UgiwFK0Re-Ud2XgCoAEC,bUgKZMSxr3E,an officer pulls his weapon to create a buffer zone so things like Baltimore do not happen,False,False,False,False,False,False,False,False,False,False,False,False,Joe Rogan Talks Mike Brown Shooting in Ferguson,an officer pulls his weapon to create a buffer zone so things like baltimore do not happen,0.0,False,90,17,0,0,False
UgiXGE6Nphx0HXgCoAEC,bUgKZMSxr3E,I wish Joe would have gone all Fear Factor on her and had her eat a fresh steaming pile of shit so her mouth would have been full and we didn't have to hear this worthless cunt speak at all.,True,True,False,False,True,False,False,False,False,False,False,False,Joe Rogan Talks Mike Brown Shooting in Ferguson,i wish joe would have gone all fear factor on her and had her eat a fresh steaming pile of shit so her mouth would have been full and we didnt have to hear this worthless cunt speak at all.,0.0,False,189,40,0,0,False
UgiY2XNo_8ncNngCoAEC,bUgKZMSxr3E,Non lethal weapon's do not control crowds lol. I love Rogan but this discussion was stupid as fuck.,True,True,False,False,False,False,False,False,False,False,False,False,Joe Rogan Talks Mike Brown Shooting in Ferguson,non lethal weapons do not control crowds lol. i love rogan but this discussion was stupid as fuck.,0.0,False,98,18,0,0,False
Ugj7qQ41Muta4HgCoAEC,bUgKZMSxr3E,The cop had a fractured eye socket and the fist two shots were fired from a bottom position inside the cop car from a guy who was about to be brought in on a second degree murder charge,False,False,False,False,False,False,False,False,False,False,False,False,Joe Rogan Talks Mike Brown Shooting in Ferguson,the cop had a fractured eye socket and the fist two shots were fired from a bottom position inside the cop car from a guy who was about to be brought in on a second degree murder charge,0.0,False,185,38,0,0,False
UgjOdyLpPwP5eHgCoAEC,bUgKZMSxr3E,I guess she misread Joe.  Have you ever seen anyone put in their place more swiftly and eloquently?  I'm not even sure she realizes it.,False,False,False,False,False,False,False,False,False,False,False,False,Joe Rogan Talks Mike Brown Shooting in Ferguson,i guess she misread joe. have you ever seen anyone put in their place more swiftly and eloquently? im not even sure she realizes it.,0.0,False,132,25,0,1,False
UgjRL9Mscb68YHgCoAEC,bUgKZMSxr3E,Hey! Shout out to the Thai writing on his shirt. LOL #ThaiPride!,False,False,False,False,False,False,False,False,False,False,False,False,Joe Rogan Talks Mike Brown Shooting in Ferguson,hey! shout out to the thai writing on his shirt. lol thaipride!,0.08333333333333333,True,63,12,2,0,False
UgjuWRJ6If9ULngCoAEC,bUgKZMSxr3E,love rogan ... but no tear gas is not again the geneva convention lol .... thats mustard gas which burns your ribs inside and you vomit them out ... sorry just had to say it ,False,False,False,False,False,False,False,False,False,False,False,False,Joe Rogan Talks Mike Brown Shooting in Ferguson,love rogan ... but no tear gas is not again the geneva convention lol .... thats mustard gas which burns your ribs inside and you vomit them out ... sorry just had to say it,0.0,False,173,35,0,0,True
UgjZfQ0pFSjRTngCoAEC,bUgKZMSxr3E,Shibby dibby ignoramus ass bitch,True,True,False,False,False,False,False,False,False,False,False,False,Joe Rogan Talks Mike Brown Shooting in Ferguson,shibby dibby ignoramus ass bitch,0.0,False,32,5,0,0,False
